,scene_name,camera_name,frame_id,included_in_public_release,exclude_reason,split_partition_name
10693,ai_007_006,cam_00,93,True,,train
10694,ai_007_006,cam_00,94,True,,train
10695,ai_007_006,cam_00,95,True,,train
10696,ai_007_006,cam_00,96,True,,train
10699,ai_007_006,cam_00,99,True,,train
10700,ai_007_006,cam_01,0,True,,train
10701,ai_007_006,cam_01,1,True,,train
10702,ai_007_006,cam_01,2,True,,train
10705,ai_007_006,cam_01,5,True,,train
10706,ai_007_006,cam_01,6,True,,train
10707,ai_007_006,cam_01,7,True,,train
10708,ai_007_006,cam_01,8,True,,train
10709,ai_007_006,cam_01,9,True,,train
10710,ai_007_006,cam_01,10,True,,train
10713,ai_007_006,cam_01,13,True,,train
10714,ai_007_006,cam_01,14,True,,train
10715,ai_007_006,cam_01,15,True,,train
10716,ai_007_006,cam_01,16,True,,train
10717,ai_007_006,cam_01,17,True,,train
10718,ai_007_006,cam_01,18,True,,train
10719,ai_007_006,cam_01,19,True,,train
10720,ai_007_006,cam_01,20,True,,train
10721,ai_007_006,cam_01,21,True,,train
10722,ai_007_006,cam_01,22,True,,train
10724,ai_007_006,cam_01,24,True,,train
10725,ai_007_006,cam_01,25,True,,train
10726,ai_007_006,cam_01,26,True,,train
10727,ai_007_006,cam_01,27,True,,train
10728,ai_007_006,cam_01,28,True,,train
10729,ai_007_006,cam_01,29,True,,train
10730,ai_007_006,cam_01,30,True,,train
10731,ai_007_006,cam_01,31,True,,train
10732,ai_007_006,cam_01,32,True,,train
10733,ai_007_006,cam_01,33,True,,train
10734,ai_007_006,cam_01,34,True,,train
10735,ai_007_006,cam_01,35,True,,train
10736,ai_007_006,cam_01,36,True,,train
10737,ai_007_006,cam_01,37,True,,train
10738,ai_007_006,cam_01,38,True,,train
10739,ai_007_006,cam_01,39,True,,train
10740,ai_007_006,cam_01,40,True,,train
10741,ai_007_006,cam_01,41,True,,train
10742,ai_007_006,cam_01,42,True,,train
10743,ai_007_006,cam_01,43,True,,train
10744,ai_007_006,cam_01,44,True,,train
10745,ai_007_006,cam_01,45,True,,train
10746,ai_007_006,cam_01,46,True,,train
10747,ai_007_006,cam_01,47,True,,train
10750,ai_007_006,cam_01,50,True,,train
10751,ai_007_006,cam_01,51,True,,train
10752,ai_007_006,cam_01,52,True,,train
10753,ai_007_006,cam_01,53,True,,train
10754,ai_007_006,cam_01,54,True,,train
10756,ai_007_006,cam_01,56,True,,train
10758,ai_007_006,cam_01,58,True,,train
10759,ai_007_006,cam_01,59,True,,train
10760,ai_007_006,cam_01,60,True,,train
10761,ai_007_006,cam_01,61,True,,train
10762,ai_007_006,cam_01,62,True,,train
10763,ai_007_006,cam_01,63,True,,train
10764,ai_007_006,cam_01,64,True,,train
10766,ai_007_006,cam_01,66,True,,train
10767,ai_007_006,cam_01,67,True,,train
10768,ai_007_006,cam_01,68,True,,train
10769,ai_007_006,cam_01,69,True,,train
10770,ai_007_006,cam_01,70,True,,train
10771,ai_007_006,cam_01,71,True,,train
10772,ai_007_006,cam_01,72,True,,train
10774,ai_007_006,cam_01,74,True,,train
10776,ai_007_006,cam_01,76,True,,train
10777,ai_007_006,cam_01,77,True,,train
10778,ai_007_006,cam_01,78,True,,train
10779,ai_007_006,cam_01,79,True,,train
10780,ai_007_006,cam_01,80,True,,train
10781,ai_007_006,cam_01,81,True,,train
10782,ai_007_006,cam_01,82,True,,train
10783,ai_007_006,cam_01,83,True,,train
10784,ai_007_006,cam_01,84,True,,train
10785,ai_007_006,cam_01,85,True,,train
10786,ai_007_006,cam_01,86,True,,train
10788,ai_007_006,cam_01,88,True,,train
10789,ai_007_006,cam_01,89,True,,train
10790,ai_007_006,cam_01,90,True,,train
10791,ai_007_006,cam_01,91,True,,train
10792,ai_007_006,cam_01,92,True,,train
10794,ai_007_006,cam_01,94,True,,train
10795,ai_007_006,cam_01,95,True,,train
10796,ai_007_006,cam_01,96,True,,train
10797,ai_007_006,cam_01,97,True,,train
10798,ai_007_006,cam_01,98,True,,train
10799,ai_007_006,cam_01,99,True,,train
10800,ai_007_007,cam_00,0,True,,train
10801,ai_007_007,cam_00,1,True,,train
10802,ai_007_007,cam_00,2,True,,train
10803,ai_007_007,cam_00,3,True,,train
10804,ai_007_007,cam_00,4,True,,train
10805,ai_007_007,cam_00,5,True,,train
10806,ai_007_007,cam_00,6,True,,train
10807,ai_007_007,cam_00,7,True,,train
10808,ai_007_007,cam_00,8,True,,train
10809,ai_007_007,cam_00,9,True,,train
10810,ai_007_007,cam_00,10,True,,train
10811,ai_007_007,cam_00,11,True,,train
10812,ai_007_007,cam_00,12,True,,train
10813,ai_007_007,cam_00,13,True,,train
10814,ai_007_007,cam_00,14,True,,train
10815,ai_007_007,cam_00,15,True,,train
10816,ai_007_007,cam_00,16,True,,train
10817,ai_007_007,cam_00,17,True,,train
10818,ai_007_007,cam_00,18,True,,train
10819,ai_007_007,cam_00,19,True,,train
10820,ai_007_007,cam_00,20,True,,train
10821,ai_007_007,cam_00,21,True,,train
10822,ai_007_007,cam_00,22,True,,train
10823,ai_007_007,cam_00,23,True,,train
10824,ai_007_007,cam_00,24,True,,train
10825,ai_007_007,cam_00,25,True,,train
10826,ai_007_007,cam_00,26,True,,train
10827,ai_007_007,cam_00,27,True,,train
10828,ai_007_007,cam_00,28,True,,train
10829,ai_007_007,cam_00,29,True,,train
10830,ai_007_007,cam_00,30,True,,train
10831,ai_007_007,cam_00,31,True,,train
10832,ai_007_007,cam_00,32,True,,train
10833,ai_007_007,cam_00,33,True,,train
10834,ai_007_007,cam_00,34,True,,train
10835,ai_007_007,cam_00,35,True,,train
10836,ai_007_007,cam_00,36,True,,train
10837,ai_007_007,cam_00,37,True,,train
10838,ai_007_007,cam_00,38,True,,train
10839,ai_007_007,cam_00,39,True,,train
10840,ai_007_007,cam_00,40,True,,train
10841,ai_007_007,cam_00,41,True,,train
10842,ai_007_007,cam_00,42,True,,train
10843,ai_007_007,cam_00,43,True,,train
10844,ai_007_007,cam_00,44,True,,train
10845,ai_007_007,cam_00,45,True,,train
10846,ai_007_007,cam_00,46,True,,train
10847,ai_007_007,cam_00,47,True,,train
10848,ai_007_007,cam_00,48,True,,train
10849,ai_007_007,cam_00,49,True,,train
10850,ai_007_007,cam_00,50,True,,train
10851,ai_007_007,cam_00,51,True,,train
10852,ai_007_007,cam_00,52,True,,train
10853,ai_007_007,cam_00,53,True,,train
10854,ai_007_007,cam_00,54,True,,train
10855,ai_007_007,cam_00,55,True,,train
10856,ai_007_007,cam_00,56,True,,train
10857,ai_007_007,cam_00,57,True,,train
10858,ai_007_007,cam_00,58,True,,train
10859,ai_007_007,cam_00,59,True,,train
10860,ai_007_007,cam_00,60,True,,train
10861,ai_007_007,cam_00,61,True,,train
10862,ai_007_007,cam_00,62,True,,train
10863,ai_007_007,cam_00,63,True,,train
10864,ai_007_007,cam_00,64,True,,train
10865,ai_007_007,cam_00,65,True,,train
10866,ai_007_007,cam_00,66,True,,train
10867,ai_007_007,cam_00,67,True,,train
10868,ai_007_007,cam_00,68,True,,train
10869,ai_007_007,cam_00,69,True,,train
10870,ai_007_007,cam_00,70,True,,train
10871,ai_007_007,cam_00,71,True,,train
10872,ai_007_007,cam_00,72,True,,train
10873,ai_007_007,cam_00,73,True,,train
10874,ai_007_007,cam_00,74,True,,train
10875,ai_007_007,cam_00,75,True,,train
10876,ai_007_007,cam_00,76,True,,train
10877,ai_007_007,cam_00,77,True,,train
10878,ai_007_007,cam_00,78,True,,train
10879,ai_007_007,cam_00,79,True,,train
10880,ai_007_007,cam_00,80,True,,train
10881,ai_007_007,cam_00,81,True,,train
10882,ai_007_007,cam_00,82,True,,train
10883,ai_007_007,cam_00,83,True,,train
10884,ai_007_007,cam_00,84,True,,train
10885,ai_007_007,cam_00,85,True,,train
10886,ai_007_007,cam_00,86,True,,train
10887,ai_007_007,cam_00,87,True,,train
10888,ai_007_007,cam_00,88,True,,train
10889,ai_007_007,cam_00,89,True,,train
10890,ai_007_007,cam_00,90,True,,train
10891,ai_007_007,cam_00,91,True,,train
10892,ai_007_007,cam_00,92,True,,train
10893,ai_007_007,cam_00,93,True,,train
10894,ai_007_007,cam_00,94,True,,train
10895,ai_007_007,cam_00,95,True,,train
10896,ai_007_007,cam_00,96,True,,train
10897,ai_007_007,cam_00,97,True,,train
10898,ai_007_007,cam_00,98,True,,train
10899,ai_007_007,cam_00,99,True,,train
10900,ai_007_007,cam_01,0,True,,train
10901,ai_007_007,cam_01,1,True,,train
10902,ai_007_007,cam_01,2,True,,train
10903,ai_007_007,cam_01,3,True,,train
10904,ai_007_007,cam_01,4,True,,train
10905,ai_007_007,cam_01,5,True,,train
10906,ai_007_007,cam_01,6,True,,train
10907,ai_007_007,cam_01,7,True,,train
10908,ai_007_007,cam_01,8,True,,train
10909,ai_007_007,cam_01,9,True,,train
10910,ai_007_007,cam_01,10,True,,train
10911,ai_007_007,cam_01,11,True,,train
10912,ai_007_007,cam_01,12,True,,train
10913,ai_007_007,cam_01,13,True,,train
10914,ai_007_007,cam_01,14,True,,train
10915,ai_007_007,cam_01,15,True,,train
10916,ai_007_007,cam_01,16,True,,train
10917,ai_007_007,cam_01,17,True,,train
10918,ai_007_007,cam_01,18,True,,train
10919,ai_007_007,cam_01,19,True,,train
10920,ai_007_007,cam_01,20,True,,train
10921,ai_007_007,cam_01,21,True,,train
10922,ai_007_007,cam_01,22,True,,train
10923,ai_007_007,cam_01,23,True,,train
10924,ai_007_007,cam_01,24,True,,train
10925,ai_007_007,cam_01,25,True,,train
10926,ai_007_007,cam_01,26,True,,train
10927,ai_007_007,cam_01,27,True,,train
10928,ai_007_007,cam_01,28,True,,train
10929,ai_007_007,cam_01,29,True,,train
10930,ai_007_007,cam_01,30,True,,train
10931,ai_007_007,cam_01,31,True,,train
10932,ai_007_007,cam_01,32,True,,train
10933,ai_007_007,cam_01,33,True,,train
10934,ai_007_007,cam_01,34,True,,train
10935,ai_007_007,cam_01,35,True,,train
10936,ai_007_007,cam_01,36,True,,train
10937,ai_007_007,cam_01,37,True,,train
10938,ai_007_007,cam_01,38,True,,train
10939,ai_007_007,cam_01,39,True,,train
10940,ai_007_007,cam_01,40,True,,train
10941,ai_007_007,cam_01,41,True,,train
10942,ai_007_007,cam_01,42,True,,train
10943,ai_007_007,cam_01,43,True,,train
10944,ai_007_007,cam_01,44,True,,train
10945,ai_007_007,cam_01,45,True,,train
10946,ai_007_007,cam_01,46,True,,train
10947,ai_007_007,cam_01,47,True,,train
10948,ai_007_007,cam_01,48,True,,train
10949,ai_007_007,cam_01,49,True,,train
10950,ai_007_007,cam_01,50,True,,train
10951,ai_007_007,cam_01,51,True,,train
10952,ai_007_007,cam_01,52,True,,train
10953,ai_007_007,cam_01,53,True,,train
10954,ai_007_007,cam_01,54,True,,train
10955,ai_007_007,cam_01,55,True,,train
10956,ai_007_007,cam_01,56,True,,train
10957,ai_007_007,cam_01,57,True,,train
10958,ai_007_007,cam_01,58,True,,train
10959,ai_007_007,cam_01,59,True,,train
10960,ai_007_007,cam_01,60,True,,train
10961,ai_007_007,cam_01,61,True,,train
10962,ai_007_007,cam_01,62,True,,train
10963,ai_007_007,cam_01,63,True,,train
10964,ai_007_007,cam_01,64,True,,train
10965,ai_007_007,cam_01,65,True,,train
10966,ai_007_007,cam_01,66,True,,train
10967,ai_007_007,cam_01,67,True,,train
10968,ai_007_007,cam_01,68,True,,train
10969,ai_007_007,cam_01,69,True,,train
10970,ai_007_007,cam_01,70,True,,train
10971,ai_007_007,cam_01,71,True,,train
10972,ai_007_007,cam_01,72,True,,train
10973,ai_007_007,cam_01,73,True,,train
10974,ai_007_007,cam_01,74,True,,train
10975,ai_007_007,cam_01,75,True,,train
10976,ai_007_007,cam_01,76,True,,train
10977,ai_007_007,cam_01,77,True,,train
10978,ai_007_007,cam_01,78,True,,train
10979,ai_007_007,cam_01,79,True,,train
10980,ai_007_007,cam_01,80,True,,train
10981,ai_007_007,cam_01,81,True,,train
10982,ai_007_007,cam_01,82,True,,train
10983,ai_007_007,cam_01,83,True,,train
10984,ai_007_007,cam_01,84,True,,train
10985,ai_007_007,cam_01,85,True,,train
10986,ai_007_007,cam_01,86,True,,train
10987,ai_007_007,cam_01,87,True,,train
10988,ai_007_007,cam_01,88,True,,train
10989,ai_007_007,cam_01,89,True,,train
10990,ai_007_007,cam_01,90,True,,train
10991,ai_007_007,cam_01,91,True,,train
10992,ai_007_007,cam_01,92,True,,train
10993,ai_007_007,cam_01,93,True,,train
10994,ai_007_007,cam_01,94,True,,train
10995,ai_007_007,cam_01,95,True,,train
10996,ai_007_007,cam_01,96,True,,train
10997,ai_007_007,cam_01,97,True,,train
10998,ai_007_007,cam_01,98,True,,train
10999,ai_007_007,cam_01,99,True,,train
11000,ai_007_008,cam_00,0,True,,train
11001,ai_007_008,cam_00,1,True,,train
11002,ai_007_008,cam_00,2,True,,train
11003,ai_007_008,cam_00,3,True,,train
11004,ai_007_008,cam_00,4,True,,train
11005,ai_007_008,cam_00,5,True,,train
11006,ai_007_008,cam_00,6,True,,train
11007,ai_007_008,cam_00,7,True,,train
11008,ai_007_008,cam_00,8,True,,train
11009,ai_007_008,cam_00,9,True,,train
11010,ai_007_008,cam_00,10,True,,train
11011,ai_007_008,cam_00,11,True,,train
11012,ai_007_008,cam_00,12,True,,train
11013,ai_007_008,cam_00,13,True,,train
11014,ai_007_008,cam_00,14,True,,train
11015,ai_007_008,cam_00,15,True,,train
11016,ai_007_008,cam_00,16,True,,train
11017,ai_007_008,cam_00,17,True,,train
11018,ai_007_008,cam_00,18,True,,train
11019,ai_007_008,cam_00,19,True,,train
11020,ai_007_008,cam_00,20,True,,train
11021,ai_007_008,cam_00,21,True,,train
11022,ai_007_008,cam_00,22,True,,train
11023,ai_007_008,cam_00,23,True,,train
11024,ai_007_008,cam_00,24,True,,train
11025,ai_007_008,cam_00,25,True,,train
11026,ai_007_008,cam_00,26,True,,train
11027,ai_007_008,cam_00,27,True,,train
11028,ai_007_008,cam_00,28,True,,train
11029,ai_007_008,cam_00,29,True,,train
11030,ai_007_008,cam_00,30,True,,train
11031,ai_007_008,cam_00,31,True,,train
11032,ai_007_008,cam_00,32,True,,train
11033,ai_007_008,cam_00,33,True,,train
11034,ai_007_008,cam_00,34,True,,train
11035,ai_007_008,cam_00,35,True,,train
11036,ai_007_008,cam_00,36,True,,train
11037,ai_007_008,cam_00,37,True,,train
11038,ai_007_008,cam_00,38,True,,train
11039,ai_007_008,cam_00,39,True,,train
11040,ai_007_008,cam_00,40,True,,train
11041,ai_007_008,cam_00,41,True,,train
11042,ai_007_008,cam_00,42,True,,train
11043,ai_007_008,cam_00,43,True,,train
11044,ai_007_008,cam_00,44,True,,train
11045,ai_007_008,cam_00,45,True,,train
11046,ai_007_008,cam_00,46,True,,train
11047,ai_007_008,cam_00,47,True,,train
11048,ai_007_008,cam_00,48,True,,train
11049,ai_007_008,cam_00,49,True,,train
11050,ai_007_008,cam_00,50,True,,train
11051,ai_007_008,cam_00,51,True,,train
11052,ai_007_008,cam_00,52,True,,train
11053,ai_007_008,cam_00,53,True,,train
11054,ai_007_008,cam_00,54,True,,train
11055,ai_007_008,cam_00,55,True,,train
11056,ai_007_008,cam_00,56,True,,train
11057,ai_007_008,cam_00,57,True,,train
11058,ai_007_008,cam_00,58,True,,train
11059,ai_007_008,cam_00,59,True,,train
11060,ai_007_008,cam_00,60,True,,train
11061,ai_007_008,cam_00,61,True,,train
11062,ai_007_008,cam_00,62,True,,train
11063,ai_007_008,cam_00,63,True,,train
11064,ai_007_008,cam_00,64,True,,train
11065,ai_007_008,cam_00,65,True,,train
11066,ai_007_008,cam_00,66,True,,train
11067,ai_007_008,cam_00,67,True,,train
11068,ai_007_008,cam_00,68,True,,train
11069,ai_007_008,cam_00,69,True,,train
11070,ai_007_008,cam_00,70,True,,train
11071,ai_007_008,cam_00,71,True,,train
11072,ai_007_008,cam_00,72,True,,train
11073,ai_007_008,cam_00,73,True,,train
11074,ai_007_008,cam_00,74,True,,train
11075,ai_007_008,cam_00,75,True,,train
11076,ai_007_008,cam_00,76,True,,train
11077,ai_007_008,cam_00,77,True,,train
11078,ai_007_008,cam_00,78,True,,train
11079,ai_007_008,cam_00,79,True,,train
11080,ai_007_008,cam_00,80,True,,train
11081,ai_007_008,cam_00,81,True,,train
11082,ai_007_008,cam_00,82,True,,train
11083,ai_007_008,cam_00,83,True,,train
11084,ai_007_008,cam_00,84,True,,train
11085,ai_007_008,cam_00,85,True,,train
11086,ai_007_008,cam_00,86,True,,train
11087,ai_007_008,cam_00,87,True,,train
11088,ai_007_008,cam_00,88,True,,train
11089,ai_007_008,cam_00,89,True,,train
11090,ai_007_008,cam_00,90,True,,train
11091,ai_007_008,cam_00,91,True,,train
11092,ai_007_008,cam_00,92,True,,train
11093,ai_007_008,cam_00,93,True,,train
11094,ai_007_008,cam_00,94,True,,train
11095,ai_007_008,cam_00,95,True,,train
11096,ai_007_008,cam_00,96,True,,train
11097,ai_007_008,cam_00,97,True,,train
11098,ai_007_008,cam_00,98,True,,train
11099,ai_007_008,cam_00,99,True,,train
11100,ai_007_008,cam_01,0,True,,train
11101,ai_007_008,cam_01,1,True,,train
11102,ai_007_008,cam_01,2,True,,train
11103,ai_007_008,cam_01,3,True,,train
11104,ai_007_008,cam_01,4,True,,train
11105,ai_007_008,cam_01,5,True,,train
11106,ai_007_008,cam_01,6,True,,train
11107,ai_007_008,cam_01,7,True,,train
11108,ai_007_008,cam_01,8,True,,train
11109,ai_007_008,cam_01,9,True,,train
11110,ai_007_008,cam_01,10,True,,train
11111,ai_007_008,cam_01,11,True,,train
11112,ai_007_008,cam_01,12,True,,train
11113,ai_007_008,cam_01,13,True,,train
11114,ai_007_008,cam_01,14,True,,train
11115,ai_007_008,cam_01,15,True,,train
11116,ai_007_008,cam_01,16,True,,train
11117,ai_007_008,cam_01,17,True,,train
11118,ai_007_008,cam_01,18,True,,train
11119,ai_007_008,cam_01,19,True,,train
11120,ai_007_008,cam_01,20,True,,train
11121,ai_007_008,cam_01,21,True,,train
11122,ai_007_008,cam_01,22,True,,train
11123,ai_007_008,cam_01,23,True,,train
11124,ai_007_008,cam_01,24,True,,train
11125,ai_007_008,cam_01,25,True,,train
11126,ai_007_008,cam_01,26,True,,train
11127,ai_007_008,cam_01,27,True,,train
11128,ai_007_008,cam_01,28,True,,train
11129,ai_007_008,cam_01,29,True,,train
11130,ai_007_008,cam_01,30,True,,train
11131,ai_007_008,cam_01,31,True,,train
11132,ai_007_008,cam_01,32,True,,train
11133,ai_007_008,cam_01,33,True,,train
11134,ai_007_008,cam_01,34,True,,train
11135,ai_007_008,cam_01,35,True,,train
11136,ai_007_008,cam_01,36,True,,train
11137,ai_007_008,cam_01,37,True,,train
11138,ai_007_008,cam_01,38,True,,train
11139,ai_007_008,cam_01,39,True,,train
11140,ai_007_008,cam_01,40,True,,train
11141,ai_007_008,cam_01,41,True,,train
11142,ai_007_008,cam_01,42,True,,train
11143,ai_007_008,cam_01,43,True,,train
11144,ai_007_008,cam_01,44,True,,train
11145,ai_007_008,cam_01,45,True,,train
11146,ai_007_008,cam_01,46,True,,train
11147,ai_007_008,cam_01,47,True,,train
11148,ai_007_008,cam_01,48,True,,train
11149,ai_007_008,cam_01,49,True,,train
11150,ai_007_008,cam_01,50,True,,train
11151,ai_007_008,cam_01,51,True,,train
11152,ai_007_008,cam_01,52,True,,train
11153,ai_007_008,cam_01,53,True,,train
11154,ai_007_008,cam_01,54,True,,train
11155,ai_007_008,cam_01,55,True,,train
11156,ai_007_008,cam_01,56,True,,train
11157,ai_007_008,cam_01,57,True,,train
11158,ai_007_008,cam_01,58,True,,train
11159,ai_007_008,cam_01,59,True,,train
11160,ai_007_008,cam_01,60,True,,train
11161,ai_007_008,cam_01,61,True,,train
11162,ai_007_008,cam_01,62,True,,train
11163,ai_007_008,cam_01,63,True,,train
11164,ai_007_008,cam_01,64,True,,train
11165,ai_007_008,cam_01,65,True,,train
11166,ai_007_008,cam_01,66,True,,train
11167,ai_007_008,cam_01,67,True,,train
11168,ai_007_008,cam_01,68,True,,train
11169,ai_007_008,cam_01,69,True,,train
11170,ai_007_008,cam_01,70,True,,train
11171,ai_007_008,cam_01,71,True,,train
11172,ai_007_008,cam_01,72,True,,train
11173,ai_007_008,cam_01,73,True,,train
11174,ai_007_008,cam_01,74,True,,train
11175,ai_007_008,cam_01,75,True,,train
11176,ai_007_008,cam_01,76,True,,train
11177,ai_007_008,cam_01,77,True,,train
11178,ai_007_008,cam_01,78,True,,train
11179,ai_007_008,cam_01,79,True,,train
11180,ai_007_008,cam_01,80,True,,train
11181,ai_007_008,cam_01,81,True,,train
11182,ai_007_008,cam_01,82,True,,train
11183,ai_007_008,cam_01,83,True,,train
11184,ai_007_008,cam_01,84,True,,train
11185,ai_007_008,cam_01,85,True,,train
11186,ai_007_008,cam_01,86,True,,train
11187,ai_007_008,cam_01,87,True,,train
11188,ai_007_008,cam_01,88,True,,train
11189,ai_007_008,cam_01,89,True,,train
11190,ai_007_008,cam_01,90,True,,train
11191,ai_007_008,cam_01,91,True,,train
11192,ai_007_008,cam_01,92,True,,train
11193,ai_007_008,cam_01,93,True,,train
11194,ai_007_008,cam_01,94,True,,train
11195,ai_007_008,cam_01,95,True,,train
11196,ai_007_008,cam_01,96,True,,train
11197,ai_007_008,cam_01,97,True,,train
11198,ai_007_008,cam_01,98,True,,train
11199,ai_007_008,cam_01,99,True,,train
11200,ai_007_009,cam_00,0,True,,train
11201,ai_007_009,cam_00,1,True,,train
11202,ai_007_009,cam_00,2,True,,train
11203,ai_007_009,cam_00,3,True,,train
11204,ai_007_009,cam_00,4,True,,train
11205,ai_007_009,cam_00,5,True,,train
11206,ai_007_009,cam_00,6,True,,train
11207,ai_007_009,cam_00,7,True,,train
11208,ai_007_009,cam_00,8,True,,train
11209,ai_007_009,cam_00,9,True,,train
11210,ai_007_009,cam_00,10,True,,train
11211,ai_007_009,cam_00,11,True,,train
11212,ai_007_009,cam_00,12,True,,train
11213,ai_007_009,cam_00,13,True,,train
11214,ai_007_009,cam_00,14,True,,train
11215,ai_007_009,cam_00,15,True,,train
11216,ai_007_009,cam_00,16,True,,train
11217,ai_007_009,cam_00,17,True,,train
11218,ai_007_009,cam_00,18,True,,train
11219,ai_007_009,cam_00,19,True,,train
11220,ai_007_009,cam_00,20,True,,train
11221,ai_007_009,cam_00,21,True,,train
11222,ai_007_009,cam_00,22,True,,train
11223,ai_007_009,cam_00,23,True,,train
11224,ai_007_009,cam_00,24,True,,train
11225,ai_007_009,cam_00,25,True,,train
11226,ai_007_009,cam_00,26,True,,train
11227,ai_007_009,cam_00,27,True,,train
11228,ai_007_009,cam_00,28,True,,train
11229,ai_007_009,cam_00,29,True,,train
11230,ai_007_009,cam_00,30,True,,train
11231,ai_007_009,cam_00,31,True,,train
11232,ai_007_009,cam_00,32,True,,train
11233,ai_007_009,cam_00,33,True,,train
11234,ai_007_009,cam_00,34,True,,train
11235,ai_007_009,cam_00,35,True,,train
11236,ai_007_009,cam_00,36,True,,train
11237,ai_007_009,cam_00,37,True,,train
11238,ai_007_009,cam_00,38,True,,train
11239,ai_007_009,cam_00,39,True,,train
11240,ai_007_009,cam_00,40,True,,train
11241,ai_007_009,cam_00,41,True,,train
11242,ai_007_009,cam_00,42,True,,train
11243,ai_007_009,cam_00,43,True,,train
11244,ai_007_009,cam_00,44,True,,train
11245,ai_007_009,cam_00,45,True,,train
11246,ai_007_009,cam_00,46,True,,train
11247,ai_007_009,cam_00,47,True,,train
11248,ai_007_009,cam_00,48,True,,train
11249,ai_007_009,cam_00,49,True,,train
11250,ai_007_009,cam_00,50,True,,train
11251,ai_007_009,cam_00,51,True,,train
11252,ai_007_009,cam_00,52,True,,train
11253,ai_007_009,cam_00,53,True,,train
11254,ai_007_009,cam_00,54,True,,train
11255,ai_007_009,cam_00,55,True,,train
11256,ai_007_009,cam_00,56,True,,train
11257,ai_007_009,cam_00,57,True,,train
11258,ai_007_009,cam_00,58,True,,train
11259,ai_007_009,cam_00,59,True,,train
11260,ai_007_009,cam_00,60,True,,train
11261,ai_007_009,cam_00,61,True,,train
11262,ai_007_009,cam_00,62,True,,train
11263,ai_007_009,cam_00,63,True,,train
11264,ai_007_009,cam_00,64,True,,train
11265,ai_007_009,cam_00,65,True,,train
11266,ai_007_009,cam_00,66,True,,train
11267,ai_007_009,cam_00,67,True,,train
11269,ai_007_009,cam_00,69,True,,train
11270,ai_007_009,cam_00,70,True,,train
11271,ai_007_009,cam_00,71,True,,train
11272,ai_007_009,cam_00,72,True,,train
11273,ai_007_009,cam_00,73,True,,train
11274,ai_007_009,cam_00,74,True,,train
11275,ai_007_009,cam_00,75,True,,train
11276,ai_007_009,cam_00,76,True,,train
11277,ai_007_009,cam_00,77,True,,train
11278,ai_007_009,cam_00,78,True,,train
11279,ai_007_009,cam_00,79,True,,train
11280,ai_007_009,cam_00,80,True,,train
11281,ai_007_009,cam_00,81,True,,train
11282,ai_007_009,cam_00,82,True,,train
11283,ai_007_009,cam_00,83,True,,train
11284,ai_007_009,cam_00,84,True,,train
11285,ai_007_009,cam_00,85,True,,train
11286,ai_007_009,cam_00,86,True,,train
11287,ai_007_009,cam_00,87,True,,train
11288,ai_007_009,cam_00,88,True,,train
11289,ai_007_009,cam_00,89,True,,train
11290,ai_007_009,cam_00,90,True,,train
11291,ai_007_009,cam_00,91,True,,train
11292,ai_007_009,cam_00,92,True,,train
11293,ai_007_009,cam_00,93,True,,train
11294,ai_007_009,cam_00,94,True,,train
11295,ai_007_009,cam_00,95,True,,train
11296,ai_007_009,cam_00,96,True,,train
11297,ai_007_009,cam_00,97,True,,train
11298,ai_007_009,cam_00,98,True,,train
11299,ai_007_009,cam_00,99,True,,train
11300,ai_007_009,cam_01,0,True,,train
11301,ai_007_009,cam_01,1,True,,train
11302,ai_007_009,cam_01,2,True,,train
11303,ai_007_009,cam_01,3,True,,train
11304,ai_007_009,cam_01,4,True,,train
11305,ai_007_009,cam_01,5,True,,train
11306,ai_007_009,cam_01,6,True,,train
11307,ai_007_009,cam_01,7,True,,train
11308,ai_007_009,cam_01,8,True,,train
11309,ai_007_009,cam_01,9,True,,train
11310,ai_007_009,cam_01,10,True,,train
11311,ai_007_009,cam_01,11,True,,train
11312,ai_007_009,cam_01,12,True,,train
11313,ai_007_009,cam_01,13,True,,train
11314,ai_007_009,cam_01,14,True,,train
11315,ai_007_009,cam_01,15,True,,train
11316,ai_007_009,cam_01,16,True,,train
11317,ai_007_009,cam_01,17,True,,train
11318,ai_007_009,cam_01,18,True,,train
11319,ai_007_009,cam_01,19,True,,train
11320,ai_007_009,cam_01,20,True,,train
11321,ai_007_009,cam_01,21,True,,train
11322,ai_007_009,cam_01,22,True,,train
11323,ai_007_009,cam_01,23,True,,train
11324,ai_007_009,cam_01,24,True,,train
11325,ai_007_009,cam_01,25,True,,train
11326,ai_007_009,cam_01,26,True,,train
11327,ai_007_009,cam_01,27,True,,train
11328,ai_007_009,cam_01,28,True,,train
11329,ai_007_009,cam_01,29,True,,train
11330,ai_007_009,cam_01,30,True,,train
11331,ai_007_009,cam_01,31,True,,train
11332,ai_007_009,cam_01,32,True,,train
11333,ai_007_009,cam_01,33,True,,train
11334,ai_007_009,cam_01,34,True,,train
11335,ai_007_009,cam_01,35,True,,train
11336,ai_007_009,cam_01,36,True,,train
11337,ai_007_009,cam_01,37,True,,train
11338,ai_007_009,cam_01,38,True,,train
11339,ai_007_009,cam_01,39,True,,train
11340,ai_007_009,cam_01,40,True,,train
11341,ai_007_009,cam_01,41,True,,train
11342,ai_007_009,cam_01,42,True,,train
11343,ai_007_009,cam_01,43,True,,train
